,Order ID,Shop,Quantity,Units,Category,Product,Product ID,Variant,Variant ID,SKU,User id,User name,Register name,Sale date,Sale time,Latitude,Longitude,Cost Price,Retail Price,Total VAT,Total margin,Margin %,Total,Total without VAT,Vat Rate,Discount Description,Discount Amount,Discount Percentage,Accounting category ID,Accounting category name,Sequence no.,Customer ID,Customer name,Vat rate ID,Vat rate name,Comment,Serial Number,Pick up time,Tracking category name,Tracking category option name,Tracking category id,Tracking category option id
0,22F06033-9C1E-40C3-8787-121452358F1D,Los Tacos Torggata AS,1,piece,,2. Choose salsa,246121,02. Mild,10755739,1659391799547,ffe9ca76-bc32-4a74-f800-b157d655d3f0,Iwona Szreder,LT Torggata - Ansatt Kasse 1,12.12.2024,00:17:21,59.916046,10.751745,"2,60","0,00","0,00","-2,60",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,80611,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
1,22F06033-9C1E-40C3-8787-121452358F1D,Los Tacos Torggata AS,1,piece,Employee,Employee Drink,39cec4e6-9210-43c2-dbc9-04ecd6c2712b,,,"1,68E+12",ffe9ca76-bc32-4a74-f800-b157d655d3f0,Iwona Szreder,LT Torggata - Ansatt Kasse 1,12.12.2024,00:17:21,59.916046,10.751745,"6,68","15,00","3,00","5,32",44,"15,00","12,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,80611,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
2,22F06033-9C1E-40C3-8787-121452358F1D,Los Tacos Torggata AS,1,piece,,Type of employee Drink,2acbd36d-5528-4192-a350-a756f53d4f86,Pepsi,21d0f99f-de4a-4cd9-bcc6-e7bf9551ffb9,1704029215757,ffe9ca76-bc32-4a74-f800-b157d655d3f0,Iwona Szreder,LT Torggata - Ansatt Kasse 1,12.12.2024,00:17:21,59.916046,10.751745,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,80611,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
3,22F06033-9C1E-40C3-8787-121452358F1D,Los Tacos Torggata AS,1,piece,Employee,Employee Meal,9b41420d-7491-4b62-d8de-043dcee59b2a,,,"1,68E+12",ffe9ca76-bc32-4a74-f800-b157d655d3f0,Iwona Szreder,LT Torggata - Ansatt Kasse 1,12.12.2024,00:17:21,59.916046,10.751745,"29,81","43,00","8,60","4,59",13,"43,00","34,40","0,25",,"0,00","0,00",4006,Food,80611,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
4,22F06033-9C1E-40C3-8787-121452358F1D,Los Tacos Torggata AS,1,piece,,Type of Employee meal,b402bce0-4892-4c95-bc15-6d445b367757,Cheesy Burrito Crunch,9893b1f1-4734-4756-ef17-d29d7513fc18,1704028980464,ffe9ca76-bc32-4a74-f800-b157d655d3f0,Iwona Szreder,LT Torggata - Ansatt Kasse 1,12.12.2024,00:17:21,59.916046,10.751745,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,80611,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
5,22F06033-9C1E-40C3-8787-121452358F1D,Los Tacos Torggata AS,1,piece,,1. Burrito or Bowl?,246120,Burrito,10755736,1659391797237,ffe9ca76-bc32-4a74-f800-b157d655d3f0,Iwona Szreder,LT Torggata - Ansatt Kasse 1,12.12.2024,00:17:21,59.916046,10.751745,"2,98","0,00","0,00","-2,98",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,80611,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
6,89719236-47B6-4E85-8988-D44710CB432D,Los Tacos Torggata AS,1,piece,Drinks,Red Bulls,8d34201a5b85900908db6cae92723617,,,"1,66E+12",dab8e611-f1e6-43db-ad36-8f7c309550d2,Daniel Murphy,LT Torggata - Ansatt Kasse 1,12.12.2024,00:43:48,59.916077,10.751773,"0,00","55,00","4,30","28,70",100,"33,00","28,70","0,15",Staff Discount,"22,00","0,40",4011,Soft drinks/Mineral water,80612,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
7,89719236-47B6-4E85-8988-D44710CB432D,Los Tacos Torggata AS,1,piece,,Red Bull,1da2d0f5-6eee-433a-dd93-b0a4b6577c6d,Red Bull Yellow,6ca4ec2a-46cc-46a0-8a0e-e1c7da823891,1676998312914,dab8e611-f1e6-43db-ad36-8f7c309550d2,Daniel Murphy,LT Torggata - Ansatt Kasse 1,12.12.2024,00:43:48,59.916077,10.751773,"16,00","0,00","0,00","-16,00",0,"0,00","0,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,80612,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
8,675aa5f31eed2c915a9c3b2c,Los Tacos Storo AS,1,piece,,Extra Toppings,102123e0-06ac-499f-e9aa-5deb1bfeb9f4,French Fries inside burrito/bowl,9ec45098-8caa-4e32-b4a8-6ad5304d36c9,,,,,12.12.2024,09:59:31,,,"1,59","15,00","1,96","11,45",88,"15,00","13,04","0,15",,"0,00","0,00",4006,Food,349,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
9,675aa5f31eed2c915a9c3b2c,Los Tacos Storo AS,1,piece,,Jalapeño Chicken Bowl,2bee4f4d-916b-4b48-fda1-5e12d8ce679d,,,"1,68E+12",,,,12.12.2024,09:59:31,,,"29,04","199,00","25,96","144,00",83,"199,00","173,04","0,15",,"0,00","0,00",4006,Food,349,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
10,675aa5f31eed2c915a9c3b2c,Los Tacos Storo AS,1,piece,,2. Choose salsa,246121,04. Spicy,10755741,,,,,12.12.2024,09:59:31,,,"3,23","0,00","0,00","-3,23",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,349,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
11,675aaa45d02a85d876f34145,Los Tacos Steen & Strøm AS,4,piece,,1. Salsa,277911,03. Medium,19363460,,,,,12.12.2024,10:17:57,,,"3,03","0,00","0,00","-12,12",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,497,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,238,,,,,,
12,675aaa45d02a85d876f34145,Los Tacos Steen & Strøm AS,4,piece,,Guacamole,cee631121c2ec9232f3a2f028ad5c89b,,,"1,66E+12",,,,12.12.2024,10:17:57,,,"4,05","49,00","25,56","154,24",91,"196,00","170,44","0,15",,"0,00","0,00",4006,Food,497,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,238,,,,,,
13,675aaa45d02a85d876f34145,Los Tacos Steen & Strøm AS,2,piece,,Jalapeño Nachos,5a49fe0d-b51f-47f6-d03b-b302267c4c16,,,"1,68E+12",,,,12.12.2024,10:17:57,,,"6,01","85,00","22,18","135,80",92,"170,00","147,82","0,15",,"0,00","0,00",4006,Food,497,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,238,,,,,,
14,675aaa45d02a85d876f34145,Los Tacos Steen & Strøm AS,4,piece,,Upgrades,277912,Extra Nacho Cheese,19363463,,,,,12.12.2024,10:17:57,,,"3,53","15,00","7,84","38,04",73,"60,00","52,16","0,15",,"0,00","0,00",4006,Food,497,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,238,,,,,,
15,675aaa45d02a85d876f34145,Los Tacos Steen & Strøm AS,4,piece,,The Friday Bowl,85422afb467e9456013a2a51d4dff702,,,"1,66E+12",,,,12.12.2024,10:17:57,,,"28,62","199,00","103,84","577,68",83,"796,00","692,16","0,15",,"0,00","0,00",4006,Food,497,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,238,,,,,,
16,675aaa45d02a85d876f34145,Los Tacos Steen & Strøm AS,4,piece,,1. Salsa,277911,03. Medium,19363460,,,,,12.12.2024,10:17:57,,,"3,03","0,00","0,00","-12,12",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,497,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,238,,,,,,
17,675aaa45d02a85d876f34145,Los Tacos Steen & Strøm AS,4,piece,,Cheesy Crunch Bowl,53fde96fcc4b4ce72d7739202324cd49,,,"1,66E+12",,,,12.12.2024,10:17:57,,,"30,32","199,00","103,84","570,88",82,"796,00","692,16","0,15",,"0,00","0,00",4006,Food,497,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,238,,,,,,
18,675aaa45d02a85d876f34145,Los Tacos Steen & Strøm AS,4,piece,,Remove From The Friday Burrito/Bowl,5afc3e2f-48b4-4fd5-e99d-1255e2d0c560,Corn,fcf77b57-64d2-4be9-f372-2f9221335b22,,,,,12.12.2024,10:17:57,,,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,497,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,238,,,,,,
19,BCAC97B1-9C78-4D03-B398-FD81199159E4,Los Tacos Oslo City AS,1,piece,,Street Tacos 1,47ea1c59-0c0e-4b5a-8618-e67ee37d0575,The Cheesy,3892a8cd-2887-49e7-efa8-9ce719f80309,,,,,12.12.2024,10:51:37,,,"8,79","0,00","0,00","-8,79",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,354,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
20,BCAC97B1-9C78-4D03-B398-FD81199159E4,Los Tacos Oslo City AS,1,piece,,Street Tacos 2,8d97cc95-28e8-4dfa-f0e3-cd3f6ec0933e,The Cali,5a4c1fc4-9ae1-4ae9-a3ad-f21ac56c9582,,,,,12.12.2024,10:51:37,,,"12,19","5,00","1,00","-8,19",-205,"5,00","4,00","0,25",,"0,00","0,00",4006,Food,354,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
21,BCAC97B1-9C78-4D03-B398-FD81199159E4,Los Tacos Oslo City AS,1,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,10:51:37,,,"15,95","55,00","11,00","28,05",64,"55,00","44,00","0,25",,"0,00","0,00",4007,Beer,354,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
22,BCAC97B1-9C78-4D03-B398-FD81199159E4,Los Tacos Oslo City AS,1,piece,,3 Street Tacos,abfa8a3a-17b6-4cc5-b40a-721d27351cb2,,,"1,68E+12",,,,12.12.2024,10:51:37,,,"0,00","159,00","31,80","127,20",100,"159,00","127,20","0,25",,"0,00","0,00",4006,Food,354,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
23,BCAC97B1-9C78-4D03-B398-FD81199159E4,Los Tacos Oslo City AS,1,piece,,1. Salsa,277911,02. Mild,19363459,,,,,12.12.2024,10:51:37,,,"2,60","0,00","0,00","-2,60",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,354,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
24,BCAC97B1-9C78-4D03-B398-FD81199159E4,Los Tacos Oslo City AS,1,piece,,Street Tacos 3,9e94f835-8c0f-4d5b-fbc2-7980154ee49a,The Norwegian,a6d42d01-6d34-407f-80ca-51f3317bf300,,,,,12.12.2024,10:51:37,,,"8,85","0,00","0,00","-8,85",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,354,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
25,D88642F2-1D6B-437B-AD42-453B83D0E6DE,Los Tacos Steen & Strøm AS,1,piece,,Extra Toppings,102123e0-06ac-499f-e9aa-5deb1bfeb9f4,Jalapeños,31215e36-a9aa-4401-d6da-8d015c1c833b,,,,,12.12.2024,10:58:15,,,"0,60","15,00","1,96","12,44",95,"15,00","13,04","0,15",,"0,00","0,00",4006,Food,498,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
26,D88642F2-1D6B-437B-AD42-453B83D0E6DE,Los Tacos Steen & Strøm AS,1,piece,,Protein,dcb17804-110c-4faf-ed8a-6f4dfa7dd0dd,Taco Meat,e36d1b75-918f-4219-d642-852815595da7,,,,,12.12.2024,10:58:15,,,"11,67","0,00","0,00","-11,67",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,498,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
27,D88642F2-1D6B-437B-AD42-453B83D0E6DE,Los Tacos Steen & Strøm AS,1,piece,,Something to Drink?,277915,Pepsi 0.4,19363490,,,,,12.12.2024,10:58:15,,,"6,60","45,00","5,87","32,53",83,"45,00","39,13","0,15",,"0,00","0,00",4011,Soft drinks/Mineral water,498,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
28,D88642F2-1D6B-437B-AD42-453B83D0E6DE,Los Tacos Steen & Strøm AS,1,piece,,1. Salsa,277911,02. Mild,19363459,,,,,12.12.2024,10:58:15,,,"2,60","0,00","0,00","-2,60",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,498,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
29,D88642F2-1D6B-437B-AD42-453B83D0E6DE,Los Tacos Steen & Strøm AS,1,piece,,Upgrades,277912,Extra Taco Meat,19363467,,,,,12.12.2024,10:58:15,,,"10,37","35,00","4,57","20,06",66,"35,00","30,43","0,15",,"0,00","0,00",4006,Food,498,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
30,D88642F2-1D6B-437B-AD42-453B83D0E6DE,Los Tacos Steen & Strøm AS,1,piece,,Los Nachos,7f24d240521d99071c93af3917215ef7,,,"1,66E+12",,,,12.12.2024,10:58:15,,,"31,07","179,00","23,35","124,58",80,"179,00","155,65","0,15",,"0,00","0,00",4006,Food,498,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
31,F6ED8C61-41C9-46CF-831E-AAF253884D53,Los Tacos Steen & Strøm AS,1,piece,,4. Dip,88e15cd9-1cad-4e74-b7ae-e8136dfa33ff,Nacho Cheese,60c8c6a4-7e53-43f4-f1cf-44ac30ee3218,,,,,12.12.2024,10:58:29,,,"3,53","0,00","0,00","-3,53",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,499,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
32,F6ED8C61-41C9-46CF-831E-AAF253884D53,Los Tacos Steen & Strøm AS,1,piece,,Upgrades,277912,Extra Cheese,9009f24a-8099-4614-d5ac-b4ad6712253c,,,,,12.12.2024,10:58:29,,,"3,78","20,00","2,61","13,61",78,"20,00","17,39","0,15",,"0,00","0,00",4006,Food,499,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
33,F6ED8C61-41C9-46CF-831E-AAF253884D53,Los Tacos Steen & Strøm AS,1,piece,,Upgrades,277912,Extra Chicken,19363465,,,,,12.12.2024,10:58:29,,,"13,93","35,00","4,57","16,50",54,"35,00","30,43","0,15",,"0,00","0,00",4006,Food,499,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
34,F6ED8C61-41C9-46CF-831E-AAF253884D53,Los Tacos Steen & Strøm AS,1,piece,,Extra Toppings,102123e0-06ac-499f-e9aa-5deb1bfeb9f4,Sour Cream,39cd8782-1c37-4c56-8daa-98e5f5d1fa1d,,,,,12.12.2024,10:58:29,,,"1,16","15,00","1,96","11,88",91,"15,00","13,04","0,15",,"0,00","0,00",4006,Food,499,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
35,F6ED8C61-41C9-46CF-831E-AAF253884D53,Los Tacos Steen & Strøm AS,1,piece,,Premium Quesadilla,d6849722-7410-416f-c33b-a97a43ead779,,,"1,70E+12",,,,12.12.2024,10:58:29,,,"31,27","179,00","23,35","124,38",80,"179,00","155,65","0,15",,"0,00","0,00",4006,Food,499,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
36,F6ED8C61-41C9-46CF-831E-AAF253884D53,Los Tacos Steen & Strøm AS,1,piece,,Upgrades,277912,Extra Nacho Cheese,19363463,,,,,12.12.2024,10:58:29,,,"3,53","15,00","1,96","9,51",73,"15,00","13,04","0,15",,"0,00","0,00",4006,Food,499,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
37,8DDC5E16-04E8-4818-8901-74C2FDFFF517,Los Tacos Oslo City AS,1,piece,,2. Choose salsa,246121,04. Spicy,10755741,,,,,12.12.2024,10:59:57,,,"3,23","0,00","0,00","-3,23",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,355,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
38,8DDC5E16-04E8-4818-8901-74C2FDFFF517,Los Tacos Oslo City AS,1,piece,,Extra Toppings,102123e0-06ac-499f-e9aa-5deb1bfeb9f4,Jalapeños,31215e36-a9aa-4401-d6da-8d015c1c833b,,,,,12.12.2024,10:59:57,,,"0,60","15,00","3,00","11,40",95,"15,00","12,00","0,25",,"0,00","0,00",4006,Food,355,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
39,8DDC5E16-04E8-4818-8901-74C2FDFFF517,Los Tacos Oslo City AS,1,piece,,The Crunch Wrap,4fecf0c8-a002-4648-8b51-d7ddeff01cf2,,,1730732681983,,,,12.12.2024,10:59:57,,,"20,00","169,00","33,80","115,20",85,"169,00","135,20","0,25",,"0,00","0,00",4006,Food,355,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
40,8DDC5E16-04E8-4818-8901-74C2FDFFF517,Los Tacos Oslo City AS,1,piece,,"Protein, The Crunch Wrap",ce7e18ca-1849-4bd6-a738-1d89a7cf69f7,Taco Meat,41a14707-6612-4527-bdfe-46dfe4bd0826,,,,,12.12.2024,10:59:57,,,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,355,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
41,8DDC5E16-04E8-4818-8901-74C2FDFFF517,Los Tacos Oslo City AS,1,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,10:59:57,,,"15,95","55,00","11,00","28,05",64,"55,00","44,00","0,25",,"0,00","0,00",4007,Beer,355,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
42,613F6165-B208-4D20-8FAE-42701B61CDB3,Los Tacos Bergen,2,piece,,Chipotle Chicken Burrito + Nachos or French Fries + Drink,cf67355a3333e6e143439161adc2d82e,,,"1,66E+12",,,,12.12.2024,11:02:02,,,"31,61","229,00","59,74","335,04",84,"458,00","398,26","0,15",,"0,00","0,00",4006,Food,153,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
43,613F6165-B208-4D20-8FAE-42701B61CDB3,Los Tacos Bergen,2,piece,,3. Sides,b6e5bbca-8ee4-4930-cb6a-7fb9c591d5c2,Fries,1f70bd5a-e7bf-48de-e250-663e7c9421da,,,,,12.12.2024,11:02:02,,,"4,09","0,00","0,00","-8,18",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,153,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
44,613F6165-B208-4D20-8FAE-42701B61CDB3,Los Tacos Bergen,2,piece,,Choose drink 1,246122,02. Pepsi 0.4,10755743,,,,,12.12.2024,11:02:02,,,"6,40","0,00","0,00","-12,80",0,"0,00","0,00","0,15",,"0,00","0,00",4011,Soft drinks/Mineral water,153,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
45,613F6165-B208-4D20-8FAE-42701B61CDB3,Los Tacos Bergen,2,piece,,1. Burrito or Bowl?,246120,Burrito,10755736,,,,,12.12.2024,11:02:02,,,"2,98","0,00","0,00","-5,96",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,153,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
46,613F6165-B208-4D20-8FAE-42701B61CDB3,Los Tacos Bergen,2,piece,,2. Choose salsa,246121,04. Spicy,10755741,,,,,12.12.2024,11:02:02,,,"3,23","0,00","0,00","-6,46",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,153,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
47,613F6165-B208-4D20-8FAE-42701B61CDB3,Los Tacos Bergen,2,piece,,4. Dip,88e15cd9-1cad-4e74-b7ae-e8136dfa33ff,Chipotle Mayo,8c26cb92-48e1-49dd-d695-5ee42c35c19e,,,,,12.12.2024,11:02:02,,,"3,05","0,00","0,00","-6,10",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,153,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
48,D01D39A7-A157-4A40-B263-00545F0549C7,Los Tacos Steen & Strøm AS,1,piece,,Something to Drink?,277915,Pepsi Max 0.4,811b3266-3690-4da7-efd3-48a1ef3bd330,,,,,12.12.2024,11:02:48,,,"6,60","45,00","9,00","29,40",82,"45,00","36,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,500,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
49,D01D39A7-A157-4A40-B263-00545F0549C7,Los Tacos Steen & Strøm AS,1,piece,,Cheesy Burrito Crunch,37f0e884fbad9667e38940169d0a3c95,,,"1,66E+12",,,,12.12.2024,11:02:48,,,"29,81","179,00","35,80","113,39",79,"179,00","143,20","0,25",,"0,00","0,00",4006,Food,500,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
50,D01D39A7-A157-4A40-B263-00545F0549C7,Los Tacos Steen & Strøm AS,1,piece,,1. Salsa,277911,03. Medium,19363460,,,,,12.12.2024,11:02:48,,,"3,03","0,00","0,00","-3,03",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,500,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
51,61822CAF-385B-45A9-B71D-959B5B1D58D3,Los Tacos Steen & Strøm AS,1,piece,,Something to Drink?,277915,Pepsi Max 0.4,811b3266-3690-4da7-efd3-48a1ef3bd330,,,,,12.12.2024,11:03:34,,,"6,60","45,00","9,00","29,40",82,"45,00","36,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,501,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
52,61822CAF-385B-45A9-B71D-959B5B1D58D3,Los Tacos Steen & Strøm AS,1,piece,,Cheesy Burrito Crunch,37f0e884fbad9667e38940169d0a3c95,,,"1,66E+12",,,,12.12.2024,11:03:34,,,"29,81","179,00","35,80","113,39",79,"179,00","143,20","0,25",,"0,00","0,00",4006,Food,501,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
53,61822CAF-385B-45A9-B71D-959B5B1D58D3,Los Tacos Steen & Strøm AS,1,piece,,Remove From Cheesy Burrito Crunch/Bowl,d19332b0-4d57-47cc-83a4-2cb5111806ed,Sour Cream,c9a5e0ce-0ba7-4237-8de1-ce4e76f58f84,,,,,12.12.2024,11:03:34,,,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,501,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
54,61822CAF-385B-45A9-B71D-959B5B1D58D3,Los Tacos Steen & Strøm AS,1,piece,,1. Salsa,277911,04. Spicy,19363461,,,,,12.12.2024,11:03:34,,,"3,23","0,00","0,00","-3,23",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,501,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
55,675ab4ff14a4859b76408154,Los Tacos Storo AS,1,piece,,Chipotle Chicken Burrito,d64a340bcb633f536d56e51874281454,,,"1,66E+12",,,,12.12.2024,11:03:43,,,"34,60","199,00","25,96","138,44",80,"199,00","173,04","0,15",,"0,00","0,00",4006,Food,350,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
56,675ab4ff14a4859b76408154,Los Tacos Storo AS,1,piece,,1. Salsa,277911,03. Medium,19363460,,,,,12.12.2024,11:03:43,,,"3,03","0,00","0,00","-3,03",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,350,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
57,675ab4ff14a4859b76408154,Los Tacos Storo AS,1,piece,,1. Salsa,277911,03. Medium,19363460,,,,,12.12.2024,11:03:43,,,"3,03","0,00","0,00","-3,03",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,350,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
58,675ab4ff14a4859b76408154,Los Tacos Storo AS,1,piece,,Upgrade with Guacamole?,5e663d32-68e9-47e0-f312-17746698b779,Yes please!,8fa49056-de8a-4654-9f12-16a4cf75ac8a,,,,,12.12.2024,11:03:43,,,"0,00","39,00","5,09","33,91",100,"39,00","33,91","0,15",,"0,00","0,00",4006,Food,350,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
59,675ab4ff14a4859b76408154,Los Tacos Storo AS,1,piece,,Nachos with Salsa & Nacho Cheese,b5b41fac0361d157d9673ecb926af5ae,,,"1,66E+12",,,,12.12.2024,11:03:43,,,"10,41","109,00","14,22","84,37",89,"109,00","94,78","0,15",,"0,00","0,00",4006,Food,350,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
60,5D5971F4-C5FE-42E8-9ECC-31938FCB4EFB,Los Tacos Bjørvika AS,1,piece,Campaign,The Crunch Wrap,4fecf0c8-a002-4648-8b51-d7ddeff01cf2,,,1730732681983,49e42406-b504-470c-b1fd-d4e91b8175b7,Joachim Vaagan From,LT Bjørvika - Ansatt Kasse 1,12.12.2024,11:03:45,59.906818,10.75672,"20,00","169,00","33,80","115,20",85,"169,00","135,20","0,25",,"0,00","0,00",4006,Food,15947,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
